business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
1ofeAP5vdjnOSeO5S2pzSg,Panda Express,202 Robinson Center Dr,Pittsburgh,PA,15205,40.451404,-80.162472,3,18,"Chinese, Restaurants, Fast Food"
cdwJYqlp_NjS1w5Tz4J5dw,Artisan,5001 Penn Ave,Pittsburgh,PA,15224,40.4653383,-79.9438735,4.5,30,"Cafes, Shopping, Fashion, Restaurants, Tattoo, Food, Beauty & Spas, Coffee & Tea, Arts & Entertainment, Art Galleries, Piercing"
t6tGkwfyFKKyvzTHpy_png,KFC,5210 Detroit Rd,Elyria,OH,44035,41.4252,-82.08,2.5,7,"Chicken Shop, Chicken Wings, Fast Food, Restaurants"
5Gj8twqkHxMunpNJLn5Hjw,Arashi Japan Sushi & Steak House,30006 Detroit Rd,Westlake,OH,44145,41.4649568211,-81.9519542608,3.5,110,"Sushi Bars, Steakhouses, Restaurants, Japanese"
hS7tKShmsWoP-B1f9F9jHQ,The Beachcliff Diner,2405 W Erie Ave,Lorain,OH,44053,41.458381,-82.202661,3.5,6,"Diners, Restaurants"
Na4PriVltR13E48ZdVRl6A,McDonald's,4618 William Flynn Hwy,Hampton Township,PA,15101,40.5899863109,-79.947925508,4,5,"Restaurants, Coffee & Tea, Fast Food, Burgers, Food"
X5O88PUGY740Nob-G-YUxA,Gionino's Pizzeria,3571 Brookwall Dr,Fairlawn,OH,44333,41.1337536,-81.6389071,2,16,"Restaurants, Pizza"
rRTz0zVbjmrEY8dEZmPJTA,Otani Noodle - Uptown,11472 Euclid Ave,Cleveland,OH,44106,41.5100783553,-81.6035645521,4,167,"Restaurants, Ramen, Japanese, Noodles"
pTicp-twG6F1t8jzaoagAA,Subway,"1136 Thorn Run Rd, Ste B",Coraopolis,PA,15108,40.5054326869,-80.2091370958,1,9,"Sandwiches, Restaurants, Fast Food"
8mx_TpMhpFLdQi_K5aPdOg,Bruegger's Bagels,26 Market St,Pittsburgh,PA,15222,40.441073,-80.00294,2,33,"Bagels, Sandwiches, Restaurants, Breakfast & Brunch, Food"
blq-6xx8vKcm1Va4LFSORg,Wild Rosemary,1469 Bower Hill Rd,Pittsburgh,PA,15241,40.361915,-80.093232,4,63,"Mediterranean, American (New), Desserts, Food, Restaurants"
5AWuy1gmFuqyQfj0484fcA,Cmb Soul Food,12503 Union Ave,Cleveland,OH,44105,41.4638813,-81.5954337,3.5,7,"Seafood, Chicken Wings, Restaurants, Soul Food"
X3-ZauIT8o2tcoBHjYUKFw,Olive Oil Pizzeria,4969 Library Rd,Bethel Park,PA,15102,40.343527,-80.026626,3.5,27,"Pizza, Italian, Restaurants"
fNAdDV7HCYnq6P69UGl7kg,Swensons Drive-In,7635 Broadview Rd,Seven Hills,OH,44131,41.3581061,-81.6841837,4.5,181,"Fast Food, Burgers, Food, Sandwiches, Restaurants, Desserts"
8L8QlR4XJeAblTKCqoDP0A,Bull River Taco,4849 Clairton Blvd,Pittsburgh,PA,15236,40.3497942695,-79.9760459698,4,81,"Food Trucks, Tacos, Mexican, Restaurants, Food"
yFe_s_HNoj3U8QctVsWPww,Honey Baked Ham Company,33493 Aurora Rd,Solon,OH,44139,41.3868074,-81.4407339,2.5,8,"Food, Caterers, Burgers, Restaurants, Meat Shops, Event Planning & Services, Cafes, Grocery, Sandwiches, Delis, Specialty Food"
Spa_PAUu1wyPiwqTjjv6Lg,Fresh Food Deli,2860 Medina Rd,Medina,OH,44256,41.135775,-81.7902808,5,73,"American (New), Delis, Restaurants"
G83Zm-rTz9MZqDk1n8QyuA,Nova Cafe,224 Grant Ave,Millvale,PA,15209,40.4792835,-79.9717103,5,5,"Delis, Caterers, Breakfast & Brunch, Event Planning & Services, Cafes, Restaurants"
TNx0JxH4iQg5trqIUxS0_A,Big Shot Bob's House of Wings,105 Pennoak Dr,Penn Hills,PA,15235,40.4601749591,-79.8419323,3,5,"Burgers, Chicken Wings, Restaurants, Sandwiches, Cheesesteaks"
RJSFI7mxGnkIIKiJCufLkg,Mom's Deli & Grill,13900 York Rd,North Royalton,OH,44133,41.313309,-81.7564239,3.5,40,"Greek, Restaurants, American (Traditional), Delis"
8DFecBZD_b4CAVhFLBp9hw,The Rolling Kitchen,,Pittsburgh,PA,15233,40.4543466,-80.0283415,4.5,3,"Restaurants, Food Trucks, Sandwiches, Food"
QcFZRiYVLFGTJhjJzPIJGA,Little Caesars Pizza,"5301 Grove Rd, Ste 619",Pittsburgh,PA,15236,40.3583525,-80.0012115,2.5,3,"Pizza, Restaurants"
CBgcKcrbN7VSoofxCsCOBA,Mister Brisket,2156 S Taylor Rd,Cleveland,OH,44118,41.5010854,-81.5563191,4.5,71,"Butcher, Specialty Food, Meat Shops, Food, Sandwiches, Restaurants, Local Flavor"
7svK0DI4BOP0cqjSww7cZQ,McDonald's,7702 Mc Knight Rd,Pittsburgh,PA,15237,40.5463340227,-80.016399622,1.5,5,"Burgers, Fast Food, Food, Coffee & Tea, Restaurants"
j0B0CYbvHMMLBcE9tNHiYg,Goody's Restaurant,16333 Snow Rd,Brook Park,OH,44142,41.4034036283,-81.8131867,4,54,"American (Traditional), Burgers, Restaurants, Greek, Breakfast & Brunch"
CKrUu_6XnRMNsjTPAd1_1g,Craggy Bogland's,4857 Robinhood Dr,Willoughby,OH,44094,41.6266874,-81.4267018,4,26,"Nightlife, Bars, Irish, Restaurants, Pubs"
n0gAJPW7-H9cS71FC5dSqg,Taco Bell,7753 Mentor Avenue,Mentor,OH,44060,41.659233,-81.366735,3.5,7,"Mexican, Tex-Mex, Restaurants, Fast Food"
l44E5TrKTo9U8xWIbSORjA,Fosters Tavern of Hinckley,1368 Ridge Rd,Hinckley,OH,44233,41.239174,-81.7453502,3.5,21,"Nightlife, Pizza, Bars, Burgers, Restaurants"
46U2P2DTugoUjV1Y1JnQlg,Gino's Pizza,1374 Copley Rd,Akron,OH,44320,41.0841492,-81.5713295,3.5,13,"Restaurants, Pizza"
oqw4S8STSD17Zik8qXxp5w,The Brew Kettle Amherst,300 Church St,Amherst,OH,44001,41.3973751,-82.2254326,3.5,63,"Nightlife, American (Traditional), Bars, Restaurants, Pubs"
wimxqg3i1WMySgI7nrqf6A,Burntwood Tavern,2291 Riverfront Pkwy,Cuyahoga Falls,OH,44221,41.1369369287,-81.4813628931,3.5,206,"American (New), Restaurants, American (Traditional), Breakfast & Brunch, Diners"
barsB4JPYMT7UDI_-O-KkQ,Hot Grillz Diner,7188 Northfield Rd,Walton Hills,OH,44146,41.3662887,-81.527114,5,6,"Sandwiches, American (New), Restaurants, Diners, Breakfast & Brunch"
OThAF-lt6d7jY-pB1ajWPg,Jo Jo Carloni's Italian Restaurant & Pizzeria,627 W Bagley Rd,Berea,OH,44017,41.3713969,-81.8751918,4.5,121,"Sandwiches, Italian, Wine Bars, Bars, Pizza, Nightlife, Restaurants, Seafood"
mX9wWpoz1x6-snTvxlIOOg,The Chelsea Grille,515 Allegheny Ave,Oakmont,PA,15139,40.518144,-79.843511,4,56,"American (New), Restaurants, Seafood, Italian"
wmCBxE0PfLZD8sxIwAY59Q,Hofbrauhaus Pittsburgh,2705 S Water St,Pittsburgh,PA,15203,40.428768,-79.964499,4,683,"Food, Bars, Pubs, German, Restaurants, Breweries, French, Nightlife"
2AS4HuJJHTBG6R8D9ldrdA,Seoul Garden Korean Restaurant,2559 State Rd,Cuyahoga Falls,OH,44223,41.1433504,-81.5081147,4,75,"Korean, Restaurants"
-tvdw_x_8w3jrtTso6OOUg,Gyro House,363 W River Rd N,Elyria,OH,44035,41.3696848,-82.1180818,4,16,"American (New), Sandwiches, Restaurants, Modern European, Greek"
tx08ZIeFODGv4wLNb5yelg,Thyme2,113 W Smith Rd,Medina,OH,44256,41.1364583,-81.8646336,4,106,"Cocktail Bars, Bars, Nightlife, Restaurants, American (New)"
VBhPgceaKWOXT71d3Jp38w,Soba,5847 Ellsworth Ave,Pittsburgh,PA,15232,40.4571033,-79.9296345,4,310,"Chinese, Korean, Japanese, Restaurants, Asian Fusion"
HFvcnBSVPk66HUAaVKaK8A,Saffron Patch,20600 Chagrin Blvd,Beachwood,OH,44122,41.4638308,-81.5343715,3.5,133,"Indian, Vegetarian, Buffets, Restaurants"
0uwQIGlKICIYuRtayVnh7g,Piada Italian Street Food,13947 Cedar Rd,South Euclid,OH,44118,41.5022809065,-81.5382926825,3.5,111,"Restaurants, Italian, Street Vendors, Salad, Food, Wraps"
04kZ5CSh6oKhI5huU5bLdg,Bistro Penn,922 Penn Ave,Pittsburgh,PA,15222,40.4437926,-79.9971984,3,254,"Belgian, Nightlife, Desserts, American (New), Pubs, Bars, Food, Beer Bar, Restaurants"
-Mm4YqCDM5CqSDDh7HI6Zw,Crust,3000 St Clair Ave,Cleveland,OH,44103,41.5122925659,-81.6719709244,4,32,"Pizza, Italian, Salad, Restaurants"
g4MOiCPPNBSuTm3BrYRtbg,The Shady Dog,Corner Of Baum And Libert,Pittsburgh,PA,15232,40.451096,-79.9332613,4.5,10,"Hot Dogs, Restaurants, Street Vendors, Food"
sS5-UR5I1N_JZx8UGt5xGg,Blue Bar,1260 Euclid Ave,Cleveland,OH,44115,41.500444,-81.683358,3.5,16,"American (New), Restaurants"
X2FAEOuFtWq4TGmN8NEmjQ,The Berea Depot,30 Depot St,Berea,OH,44017,41.3809424636,-81.8544956669,3.5,74,"Pubs, American (New), Bars, Restaurants, Sandwiches, Nightlife, Breakfast & Brunch, Burgers"
JWZHRIFepnGRQ7Dw-5Wm5A,Marcos Pizza,4791 Turney Rd,Cleveland,OH,44125,41.4300444,-81.6152513,1,4,"Restaurants, Pizza"
BU27eQVeWaL91wQooA0N5w,Molly Brown's Cafe,2485 State Rd,Cuyahoga Falls,OH,44223,41.1414292,-81.5081002,4,24,"Breakfast & Brunch, Restaurants, American (Traditional)"
6eSkw4uZ4DPTM36T2jmVFw,Cruisin Coneheads,3266 N Ridge Rd,Perry,OH,44081,41.7728019,-81.1673208,3.5,4,"Restaurants, Ice Cream & Frozen Yogurt, Hot Dogs, Food"
0BIROzt7EigSCXrFZvfvow,Bar Nova,36816 Detroit Rd,Avon,OH,44011,41.4535187,-82.0330297,4.5,12,"Restaurants, American (Traditional), Gastropubs, Beer, Wine & Spirits, Food"
zH3HFpkJZ9EmWMRhw1oypA,Superior Restaurant,3000 Superior Ave E,Cleveland,OH,44114,41.5102843,-81.6703442,4,45,"Restaurants, Delis, Sandwiches"
sReFrTIJ92iDprWD8dKAuw,Phong May House,2351 Noblestown Rd,Pittsburgh,PA,15205,40.4269308,-80.0548448,3,23,"Restaurants, Szechuan, Chinese"
8B7A5KqrrbxOlCX66hqfOg,McCormick & Schmick's Seafood & Steaks,301 5th Ave,Pittsburgh,PA,15222,40.4412400187,-79.9997471273,3,131,"Restaurants, Steakhouses, American (Traditional), Seafood"
_EVvbJNIMFVPZXBl3zUSPg,The Fresh Fix of Heights,2234 Lee Rd,Cleveland,OH,44118,41.49859,-81.5655266,3.5,8,"Breakfast & Brunch, Vegan, Juice Bars & Smoothies, Restaurants, American (Traditional), Food"
xSgXMxqfA9VXGHYb9NC9vg,The Flying Rib,11926 Madison Ave,Lakewood,OH,44107,41.4771228,-81.7729576,3.5,20,"American (Traditional), Restaurants, Nightlife, Bars, Steakhouses, Dive Bars"
h0kDxnRpBXyJ1v17uSDnzw,China Garden,14867 Detroit Ave,Lakewood,OH,44107,41.4843352,-81.8011668,2.5,19,"Chinese, Soup, Seafood, Restaurants"
rSGeN3SQWbP-uSYsaI1OBA,Annapurna Indian Restaurant,7464 Ridge Rd,Parma,OH,44129,41.3633557299,-81.7353438959,4.5,12,"Indian, Vegetarian, Restaurants"
TGmvAGSfyyickmxgJQjpig,The Flavor Grille,"1562 Akron Peninsula Rd, Ste 103",Akron,OH,44313,41.13701,-81.54814,4,12,"Caribbean, Chicken Wings, Restaurants, American (Traditional)"
plHKBwA18aWeP-TG8DC96Q,Smoke BBQ Taqueria,4115 Butler St,Pittsburgh,PA,15201,40.4700107,-79.9611342,3.5,405,"Restaurants, Barbeque, Burgers, Mexican, Tacos"
HUG60U21ZRxU66Sn0tBJHw,Megans Family Restaurant,792 Broadway Ave,Bedford,OH,44146,41.3893342,-81.5336277,4,12,"Diners, Restaurants"
56WBXPORRBFrQVopB0WSsQ,Produce Plus Market and Deli,471 Lincoln Ave,Bellvue,PA,15202,40.494983,-80.0548347,4.5,3,"Delis, Restaurants, Grocery, Food"
v5MjMhbdEn2fSCtvmXdgZQ,Betty's Bomb Ass Burgers,12910 Taft Ave,Cleveland,OH,44108,41.547328,-81.593708,4,20,"Vegan, Food, Food Trucks, Burgers, Restaurants"
pvoJj_qlDAS-mcHj-SUWTw,Crazy Mocha - Southpointe,"1900 Main St, Ste 115",Canonsburg,PA,15317,40.2750604,-80.167191,3.5,12,"Restaurants, Food, Coffee & Tea"
cWsgD-u_TvTohsx6LSi9aQ,Villa Reale Pizzeria & Restaurant,628 Smithfield St,Pittsburgh,PA,15222,40.4421456,-79.9970018,3,40,"Pizza, Restaurants"
ASlU_etu-cqpPj2NaK65Eg,Panini's Bar and Grill,37333 Euclid Ave,Willoughby,OH,44094,41.6301621,-81.4172957,3.5,44,"American (Traditional), Restaurants, Bars, Nightlife, Sports Bars"
76alt0vW6JuiKhVxAcoOTw,Pizza Hut,24 Munroe Falls Ave,Munroe Falls,OH,44262,41.1396865,-81.4400982,2,4,"Chicken Wings, Italian, Pizza, Restaurants"
6urPcMO1PMEMhaC0ToNj1A,Tim's Corner Bar,700 4th St,West Elizabeth,PA,15088,40.2727427,-79.8959742,4.5,3,"Nightlife, Bars, Barbeque, American (Traditional), Seafood, Restaurants"
VaQhUU3P4Z5A3oYPsEMbkw,Tazza D'oro,1125 N Highland Ave,Pittsburgh,PA,15206,40.4748883,-79.9188657,4.5,153,"Coffee & Tea, Cafes, Restaurants, Food, Delis"
kxAQGy2ZpguB7zn8Nqgb_g,Moonlight Truck Food,Margaret Morrison St,Pittsburgh,PA,15213,40.442195025,-79.9385726452,3,6,"Chinese, Food Trucks, Food, Food Stands, Restaurants"
lq-S8rP-advEFlshnCV3gQ,Burger King,2828 Carnegie Ave,Cleveland,OH,44115,41.499427,-81.6680124,2,9,"Restaurants, Fast Food, Burgers"
Aw4HH_bjUL8L_EU61mgQHg,Tasty Pizza,5101 Mayfield Rd,Cleveland,OH,44124,41.5203202,-81.4956498,3,40,"Restaurants, Food, Italian, Food Delivery Services, Pizza"
hiNArIsFnQXJHwtCglSJFw,Encore Restaurant and Blue Bar,1260 Euclid Ave,Cleveland,OH,44115,41.5004199008,-81.6849549115,2.5,11,"Nightlife, Bars, Restaurants, Hotels, American (Traditional), Event Planning & Services, Hotels & Travel"
w8ZxnScDWMquPfh6oHt0og,Subway,7214 Pearl Rd,Cleveland,OH,44130,41.3698617,-81.8031156,2,4,"Restaurants, Sandwiches, Fast Food"
pbV5b3rXgUuv8DpLUAtJYw,O'Charley's Restaurant & Bar,8913 Pearl Rd,Strongsville,OH,44136,41.3439018,-81.8245895,2.5,57,"Sandwiches, Restaurants, Burgers, Seafood, Southern, Food, American (Traditional)"
Y8L-n2BUbCr31by8eYBazg,Banya Tamazonka,2070 S Taylor Rd,Cleveland,OH,44118,41.502577,-81.55627,4,4,"Beauty & Spas, Russian, Restaurants, Massage, Day Spas"
qvVYYnapp7sdDChoLaa-uw,Two Bucks,7880 Broadview Rd,Parma,OH,44134,41.351369,-81.685653,3.5,46,"Restaurants, American (New), Nightlife, Bars, American (Traditional)"
F_ylMGAY1khjuuvMd5pgsQ,P & P's Pizzeria New York Style,"9853 Johnnycake Ridge Rd, Ste 5, Concord Plaza Shopping Center",Mentor,OH,44060,41.6736368,-81.2827667,4,23,"Sandwiches, Salad, Restaurants, Pizza"
NCUXeL7BKoyc9wubDYiBsQ,Bob Evans,4516 Royalton Rd,Broadview Heights,OH,44147,41.3142199562,-81.6541912331,2.5,25,"Bed & Breakfast, Comfort Food, Salad, Restaurants, Hotels & Travel, Breakfast & Brunch, Bakeries, American (Traditional), Food"
dLc1d1zwd1Teu2QED5TmlA,Noodlehead,242 S Highland Ave,Pittsburgh,PA,15206,40.457748,-79.925494,4.5,1096,"Thai, Restaurants, Noodles, Food"
rzizY1zgiokbRDfD0V_AUw,The Gorilla,12102 Madison Ave,Lakewood,OH,44107,41.4771746247,-81.7733764558,3.5,42,"Hot Dogs, Ice Cream & Frozen Yogurt, Restaurants, Food, Barbeque, Fast Food"
s_LnXSpmE04Wo5hmJWq6zQ,Jersey Mike's Subs,3027 Graham Rd,Stow,OH,44224,41.1667861,-81.404695,3.5,11,"Fast Food, Delis, Restaurants, Sandwiches"
jUxLgiiYKnsM238eUZUqlA,Sir Pizza,320 Sewickley Oakmont Rd,Pittsburgh,PA,15237,40.5383029873,-80.0497115747,3,55,"Restaurants, Pizza"
K6fYrrTorlpXmqutRcrHzg,Tremont Taphouse,2572 Scranton Rd,Cleveland,OH,44113,41.4771805,-81.695281,4,423,"Bars, Food, Restaurants, Beer Bar, Nightlife, Gastropubs, American (New), Pubs, Beer, Wine & Spirits"
EwraUz9DLJcMVnBVMGkBpA,Wiggy's,2350 Noblestown Rd,Pittsburgh,PA,15205,40.4276163,-80.0555006,4,55,"Chicken Wings, Sandwiches, Restaurants, Salad"
kqmu8_ik9DvUMuzU7HMSYw,Chardon Buckeye Chocolate Café,510 Water St,Chardon,OH,44024,41.581172,-81.213648878,4.5,20,"Food, Bars, Nightlife, Restaurants, Breakfast & Brunch, Specialty Food, Cafes, Chocolatiers & Shops, Juice Bars & Smoothies, Coffee & Tea"
VVitum45kCla5xkyclh4uA,Taco Bell,2435 Freeport Rd,New Kensington,PA,15068,40.586957,-79.749291,2,13,"Fast Food, Restaurants, Mexican, Tex-Mex"
B0qB9pWaYOFx_iv_KNSLbw,Irie Jamaican Kitchen,621 E 185th St,Euclid,OH,44119,41.590787,-81.54962,4.5,35,"Caribbean, Restaurants"
sxqn8ZC_sRTmnhFmrNgGrg,Club Bistro,1000 Consol Energy Dr,Canonsburg,PA,15317,40.2792046,-80.166755,3,4,"Breakfast & Brunch, Cafes, Caterers, Restaurants, Event Planning & Services"
vTwlpCfls8qT59UsSHYFQg,Slice Pizzeria,7345 Center St,Mentor,OH,44060,41.6707258,-81.3394589,3.5,20,"Breakfast & Brunch, Italian, Pizza, Sandwiches, Restaurants"
KNpcPGqDORDdvtekXd348w,Carriage Inn Restaurant and Catering,1601 Lovedale Rd,Elizabeth,PA,15037,40.285064,-79.8423904,3.5,21,"Seafood, Italian, Nightlife, American (Traditional), Bars, Restaurants, Event Planning & Services, Lounges, Caterers"
A5yVFUy0FxwJwVup93tXZA,Giant Eagle,4007 Washington Rd,McMurray,PA,15317,40.2694401825,-80.1269843561,3,6,"Florists, Videos & Video Game Rental, Books, Mags, Music & Video, Grocery, Shopping, Food, Restaurants, Bakeries, Photography Stores & Services, Flowers & Gifts"
QYcsP3e-HRQYC4Iw6zbyqw,Charleys Philly Steaks,620 Chestnut Commons Dr,Elyria,OH,44035,41.3475989366,-82.0675077852,2.5,7,"Restaurants, Steakhouses, Fast Food"
13l5G_oIAjsbo-zPg7LOAA,Hungry Howie's Pizza,16210 Detroit Ave,Lakewood,OH,44107,41.485572,-81.8107967,3.5,27,"Pizza, Restaurants, Sandwiches"
OlrWq_fcLvsk8dx8b5mm5Q,The Hideaway Bar & Grill,35575 Lake Shore Blvd,Eastlake,OH,44095,41.6637211,-81.4331802,3.5,3,"American (Traditional), Nightlife, Bars, Dive Bars, Restaurants"
6nY8KnhX75RM9mppJryu5Q,Eat'n Park,2650 Brandt School Rd,Wexford,PA,15090,40.6157529,-80.0925369,3.5,23,"Diners, Breakfast & Brunch, American (Traditional), Restaurants"
4A6AY0B0cSnymANGehmOGw,Uncle Als Pizza,27093 Bagley Rd,Olmsted Falls,OH,44138,41.3719855,-81.942507,4,13,"American (Traditional), Italian, Pizza, Restaurants"
QQSlx-l_cfwkVrNwjV_HgQ,House of Lee Restaurant,8145 Ohio River Blvd,Pittsburgh,PA,15202,40.5100195,-80.0951113,3,34,"Restaurants, Chinese"
0tn7GWwao_BhZJeTWkwcQA,Vincent's of Greentree,673 Morganza Rd,Canonsburg,PA,15317,40.2971723,-80.1581749,3.5,16,"Italian, Desserts, Sandwiches, Restaurants, Food"
SIuqfIbQyWr54wNoYzEo3A,Lakeshore Eatery,7272 Lake Shore Blvd,Mentor,OH,44060,41.7002012,-81.3806101,3.5,32,"American (Traditional), Event Planning & Services, Breakfast & Brunch, Restaurants, Caterers"
VEusQnnMJW6e8wuiW2_H0Q,Portofino's,28 W Steuben St,Crafton,PA,15205,40.4382419,-80.0682068,3,30,"Restaurants, Pasta Shops, Pizza, Food, Specialty Food, Sandwiches, Italian, Salad"
eHgKGBAl8o3VCBi4YrQ3FQ,Applebee's Grill + Bar,35916 Detroit Rd,Avon,OH,44011,41.4631492,-82.0164237,3,12,"Burgers, American (Traditional), Salad, Restaurants, Steakhouses, Sports Bars, Bars, Chicken Wings, Nightlife"
mdNbptkRKH1Jj2iRqBgq_g,Golden Bowl,649 Chestnut Commons Dr,Elyria,OH,44035,41.3470428862,-82.0669480786,4,24,"Chinese, Restaurants"
nAtU9E0KNvH5w9-LpawBzA,Michael A's Restaurant & Lounge,804 Allegheny River Blvd,Oakmont,PA,15139,40.5240531,-79.8411489,3,20,"Italian, Nightlife, Restaurants, Bars, Lounges"
XiE4MoZwMg01EL_4CB31Nw,Sammy's of Parma,10703 W Pleasant Valley Rd,Parma,OH,44130,41.3633825,-81.7605431,4,6,"Restaurants, Italian"
JdQNxOiUFt0r2NN__rKnOw,Marco's Pizza,3707 Darrow Rd,Stow,OH,44224,41.1654526,-81.4392963,3.5,9,"Restaurants, Pizza"
AUes4OUyO4moaB6WPi88cA,Atria's Restaurant,4869 William Penn Hwy,Murrysville,PA,15668,40.4223054,-79.6630257,3.5,77,"Bars, Nightlife, American (New), Restaurants"
QUvT1bLQ1qBxkWhLUa_FBA,Don's Pomeroy House,13664 Pearl Rd,Strongsville,OH,44136,41.3151043,-81.8357309,4,129,"Steakhouses, Seafood, Restaurants, American (New)"
BhdmSnBo9903lIYGh_x3kw,KFC,6030 Enterprise Dr,Solon,OH,44139,41.3951,-81.4643,2,14,"Food, Restaurants, Fast Food, Chicken Shop, Chicken Wings, Mexican"
IrkBeajv3BQFYwJC9i0e1g,Wallace's Whiskey Room + Kitchen,123 N Highland Ave,Pittsburgh,PA,15206,40.4622582,-79.9247818,3.5,7,"American (New), Seafood, Restaurants, Bars, Whiskey Bars, Nightlife"
TW_pFdWTwjF8lys2tc7nuA,Steak ’n Shake,6880 Ridge Rd,Parma,OH,44129,41.3775009213,-81.7416286469,4,16,"Fast Food, American (New), Breakfast & Brunch, Restaurants, American (Traditional), Burgers, Diners"
anz96Ltm0hcw_wvlFM1Ihg,Elbow Room,201 W 5th Ave,McKeesport,PA,15132,40.3499042,-79.873543,3,12,"Restaurants, Pizza"
qPAapVZzkR1P2xHmkntQgQ,Arabica Coffee House,12626 Chillicothe Rd,Chesterland,OH,44026,41.5255124,-81.3387038,3.5,17,"Food, Restaurants, Coffee & Tea, Cafes"
QCZwZLYHkTyYQDr6jdjKjA,Graziano's Pizzeria,4109 Penn Ave,Pittsburgh,PA,15224,40.4658735,-79.9548753,3.5,35,"Restaurants, Pizza"
JLQJVA4khqQ1LNWCJJHgGw,Panini's Bar & Grill,7580 Fredle Dr,Painesville,OH,44077,41.663784,-81.2409927,3,39,"Sandwiches, Pizza, Restaurants, American (Traditional)"
ZYof0WYlilJ3pgWNSgmYKQ,Pizza Milano,1304 5th Ave,Pittsburgh,PA,15219,40.4385205,-79.9879582,3,92,"Restaurants, Pizza"
aPoXViCiWwfPVTgz8d1WYA,Chris' Family Restaurant,84 Broadway Ave,Bedford,OH,44146,41.4035847,-81.5545766,4,19,"Breakfast & Brunch, Restaurants"
L6uLN1hGa7cTWtZ3VfB-HA,Subway,12766 Chillicothe Rd,Chesterland,OH,44026,41.521116,-81.33871,2,3,"Sandwiches, Restaurants, Fast Food"
xiNBWLfditvEZ_GAbGUbCw,Bar 50/20,5020 Brainard Rd,Solon,OH,44139,41.4239734,-81.4809111,4,60,"Pubs, Event Planning & Services, Nightlife, Bars, Caterers, Restaurants, Food, Italian, American (New), Beer, Wine & Spirits, American (Traditional)"
-1ea69SVW-MJsaGQrA48dQ,Jimmy Johns,463 East Aurora Rd,Macedonia,OH,44056,41.3144468,-81.5220127,2.5,6,"Restaurants, Sandwiches, Delis, Fast Food"
lPcKVCwnnx54lJR5BXFbKQ,Hidden Harbor,1708 Shady Ave,Pittsburgh,PA,15217,40.4376509,-79.9195142,4.5,145,"Restaurants, Cocktail Bars, Nightlife, Bars, Hawaiian"
VyqC3N2iBtR6PczQGafe5w,Diner On 55th,1328 E 55th St,Cleveland,OH,44103,41.5228182,-81.6522855,3.5,22,"Breakfast & Brunch, Diners, Restaurants"
WP02YOmOLNAyb54Qt2zARQ,Bumpers Bar & Grill,7123 Mentor Ave,Willoughby,OH,44094,41.6477243851,-81.3875831,3.5,27,"Restaurants, Active Life, Nightlife, Sports Bars, Karaoke, American (Traditional), Bars"
wU_V--OY2HOE2qNcDtRP_g,Forgotten Taste Pierogies,11978 Rt 19,Wexford,PA,15090,40.632978,-80.058734,4,32,"Food, Polish, Specialty Food, Restaurants, Beverage Store, Desserts, Imported Food, Ethnic Food"
rXMXx2dxFDC0nUKStusaeQ,Mr Hero,21680 Libby Rd,Maple Heights,OH,44137,41.4158631,-81.5292603,4.5,3,"Cheesesteaks, Restaurants, Burgers"
BrORoLCE5zVY6ekUb6omNA,Mad Noodles,2017 E Carson St,Pittsburgh,PA,15203,40.4287193,-79.9769083,3.5,78,"Noodles, Bubble Tea, Asian Fusion, Chinese, Restaurants, Food, Ramen, Japanese"
EEAtafGPtPhwERoM3onXuw,Panda Chinese Kitchen,590 W Pike St,Canonsburg,PA,15317,40.2581081,-80.203501,2,4,"Restaurants, Chinese"
qYdpN-NsF3pEioxGGjbKMQ,The Burgh Sports Bar,1000 Airport Blvd,Coraopolis,PA,15108,40.495677,-80.256542,3.5,46,"American (Traditional), Sports Bars, Nightlife, Bars, Restaurants"
-i3pCgQi_Y9NiSSWs6G7bw,YinzBurgh BBQ,4903 Baum Blvd,Pittsburgh,PA,15213,40.4552574159,-79.9461903067,4,170,"Vegan, Restaurants, Southern, Barbeque"
pDo0JIwBsVHEhcWKGDojXA,Ohio City Burrito,526 Superior Ave,Cleveland,OH,44114,41.5010415451,-81.6904539611,4,7,"Mexican, Restaurants, Tacos"
sfIQYR4xLrbchXnRa95pMw,Pulp Juice And Smoothie Bar,11501 Clifton Blvd.,Cleveland,OH,44102,41.4868383494,-81.7665495908,4.5,10,"Juice Bars & Smoothies, Wraps, Food, Restaurants, Salad"
Hf4pcInQdInE_Q0endImnw,Soergel Orchards & Garden Center,2573 Brandt School Rd,Wexford,PA,15090,40.6140445891,-80.0924231662,4.5,81,"Fruits & Veggies, Gluten-Free, Restaurants, Home & Garden, Specialty Food, Grocery, Shopping, Nurseries & Gardening, Food"
Oft6C2yq-1AmcqmutODGIQ,Jo Jo's Place,7194 Steubenville Pike,Oakdale,PA,15071,40.44411,-80.183415,4.5,15,"American (Traditional), Restaurants, Food, Breakfast & Brunch, Soup"
SZbn2cSLGsAmvliMzsvXOw,Popeyes Louisiana Kitchen,12910 Buckeye Rd,Cleveland,OH,44120,41.4796043,-81.5923544,4,3,"Chicken Wings, Fast Food, American (Traditional), Restaurants"
Y6L37i6rkqDzMesTN5UI2Q,Dairy Queen,33720 Walker Rd,Avon Lake,OH,44012,41.4938281,-82.0606753,2,5,"Restaurants, Burgers, Fast Food, Ice Cream & Frozen Yogurt, Food"
