"","GoodForKids","RestaurantsReservations","Caters","RestaurantsTableService","RestaurantsTakeOut","RestaurantsPriceRange2","OutdoorSeating","BikeParking","HasTV","RestaurantsGoodForGroups","RestaurantsDelivery","BusinessAcceptsCreditCards","BusinessAcceptsBitcoin","ByAppointmentOnly","AcceptsInsurance","GoodForDancing","CoatCheck","HappyHour","WheelchairAccessible","DogsAllowed","DriveThru","AgesAllowed","Corkage","BYOB","Open24Hours","stars","reviewcount","state"
"4945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"OH"
"4946",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,0,0,1,0,0,0,0,3,144,"PA"
"4947",1,1,0,1,1,2,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7,"PA"
"4948",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,93,"PA"
"4949",3,1,3,3,3,2,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,"OH"
"4950",3,1,0,0,3,1,1,3,3,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,4,70,"OH"
"4951",3,1,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,121,"OH"
"4952",3,1,3,0,3,2,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,"OH"
"4953",3,2,1,3,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,117,"OH"
"4954",3,1,0,0,3,2,3,1,3,3,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,5,8,"OH"
"4955",0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,"OH"
"4956",3,1,1,0,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,18,"OH"
"4957",3,1,0,1,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,19,"OH"
"4958",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,"OH"
"4959",3,1,3,0,3,2,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,28,"PA"
"4960",3,1,1,1,3,1,1,3,3,3,1,3,1,0,0,2,1,3,2,1,0,0,0,0,0,3.5,10,"PA"
"4961",0,0,0,0,3,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,"OH"
"4962",1,1,0,0,3,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"OH"
"4963",3,2,3,3,3,2,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,139,"PA"
"4964",3,1,1,1,3,1,1,3,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,114,"OH"
"4965",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,"OH"
"4966",3,2,3,3,3,3,3,3,3,3,3,3,1,0,0,0,1,3,2,3,0,0,0,0,0,3,24,"OH"
"4967",3,2,0,1,3,2,1,3,3,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3.5,17,"OH"
"4968",3,1,3,1,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,310,"PA"
"4969",1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,"OH"
"4970",3,2,3,0,3,2,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,33,"OH"
"4971",0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,"OH"
"4972",3,2,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,110,"OH"
"4973",3,1,3,0,3,2,1,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,24,"OH"
"4974",3,1,0,0,3,1,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,"PA"
"4975",3,1,0,0,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6,"OH"
"4976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5,41,"OH"
"4977",3,1,1,0,3,2,1,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,"OH"
"4978",3,1,3,0,3,2,1,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,116,"OH"
"4979",3,1,1,0,3,1,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,"PA"
"4980",3,1,0,0,3,1,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,40,"OH"
"4981",1,2,0,0,3,2,0,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,"OH"
"4982",3,1,3,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,96,"PA"
"4983",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"PA"
"4984",3,1,0,0,3,0,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5,"PA"
"4985",3,1,1,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,"OH"
"4986",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"OH"
"4987",1,1,1,0,3,2,3,3,3,3,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,4,59,"PA"
"4988",1,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,8,"OH"
"4989",3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,18,"PA"
"4990",3,1,3,3,3,1,3,3,1,1,1,3,1,0,0,0,0,0,2,3,0,0,0,0,0,4.5,100,"PA"
"4991",0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"OH"
"4992",3,1,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"PA"
"4993",3,1,0,0,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,"OH"
"4994",3,1,3,0,3,1,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,23,"OH"
"4995",3,1,3,0,3,2,0,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,"OH"
"4996",1,1,1,0,3,1,1,1,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5,96,"PA"
"4997",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,"OH"
"4998",3,1,0,0,3,1,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8,"OH"
"4999",0,0,3,0,3,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,10,"OH"
"5000",3,0,0,0,3,2,3,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,7,"OH"
"5001",3,2,0,3,3,3,3,3,0,3,3,3,0,0,0,0,0,0,2,0,0,0,1,0,0,4,108,"OH"
"5002",0,1,1,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,"OH"
"5003",3,2,0,3,3,1,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,45,"PA"
"5004",3,1,0,0,0,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,"PA"
"5005",3,2,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,"OH"
"5006",3,1,0,0,3,2,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,22,"PA"
"5007",3,1,1,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132,"PA"
"5008",3,1,0,0,3,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"OH"
"5009",3,2,3,1,3,1,3,3,1,1,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,4,34,"OH"
"5010",3,1,3,0,3,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,"PA"
"5011",3,2,3,3,3,2,1,3,3,3,3,3,0,0,0,1,0,3,0,0,1,0,0,0,0,4.5,44,"PA"
"5012",3,1,1,3,3,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,90,"OH"
"5013",3,1,3,0,3,1,1,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,"OH"
"5014",3,2,1,0,3,2,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,"PA"
"5015",1,2,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,"PA"
"5016",3,1,1,0,3,1,1,2,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,"PA"
"5017",0,0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,"OH"
"5018",0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,"OH"
"5019",1,2,3,0,3,2,3,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,"PA"
"5020",1,1,0,0,0,1,1,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,"PA"
"5021",3,1,3,0,3,2,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,"PA"
"5022",3,1,3,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,49,"OH"
"5023",3,1,0,0,3,2,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,"OH"
"5024",3,1,0,0,3,1,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,"OH"
"5025",1,1,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,35,"OH"
"5026",0,0,0,0,3,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,12,"OH"
"5027",0,1,3,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,"PA"
"5028",3,1,1,1,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,"PA"
"5029",3,1,0,1,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,4,7,"OH"
"5030",0,1,1,0,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"OH"
"5031",3,1,1,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,19,"OH"
"5032",3,2,0,0,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"PA"
"5033",3,1,3,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,2,0,0,0,0,0,0,4,218,"OH"
"5034",3,1,1,3,3,2,1,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,67,"PA"
"5035",1,2,0,3,3,2,1,1,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,59,"OH"
"5036",1,2,1,0,3,2,3,3,1,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,89,"OH"
"5037",3,1,1,0,3,2,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,"PA"
"5038",3,1,0,0,3,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,10,"PA"
"5039",3,1,0,0,3,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,"PA"
"5040",3,2,1,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,"PA"
"5041",3,2,3,0,3,2,1,1,1,3,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,3.5,66,"OH"
"5042",3,1,3,1,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,46,"PA"
"5043",3,1,3,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,"OH"
"5044",3,2,1,3,3,2,3,3,3,3,1,3,0,0,0,1,1,3,2,1,0,0,0,0,0,4,294,"OH"
"5045",3,2,1,3,3,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,25,"OH"
"5046",3,1,1,1,3,1,3,1,1,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2.5,8,"OH"
"5047",1,1,1,0,1,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,"OH"
"5048",3,1,1,0,3,2,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,"PA"
"5049",3,1,0,1,3,1,1,1,3,1,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,13,"PA"
"5050",3,1,1,0,3,2,1,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,8,"PA"
"5051",3,0,0,0,3,2,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,18,"OH"
"5052",3,1,0,3,3,2,0,0,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,23,"OH"
"5053",3,1,3,1,3,1,1,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,109,"PA"
"5054",3,2,0,3,3,2,3,1,3,3,1,3,0,0,0,1,1,3,0,0,2,0,0,0,0,3,28,"OH"
"5055",3,1,0,0,3,1,3,3,3,3,1,3,0,0,0,0,0,3,2,0,0,0,0,0,0,3,26,"OH"
"5056",3,1,1,0,3,2,3,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,192,"OH"
"5057",3,2,0,0,3,2,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,"PA"
"5058",3,1,3,0,3,2,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14,"OH"
"5059",1,2,3,3,3,3,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,83,"PA"
"5060",3,1,3,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,50,"PA"
"5061",3,1,1,0,3,1,3,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,26,"PA"
"5062",3,1,0,0,3,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,"OH"
"5063",3,1,3,3,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59,"PA"
"5064",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,38,"PA"
"5065",3,1,1,0,3,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,"PA"
"5066",3,1,1,0,3,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,35,"PA"
"5067",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"OH"
"5068",3,2,3,0,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,69,"OH"
"5069",1,2,0,0,3,2,3,3,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,73,"OH"
"5070",3,1,0,1,3,2,1,1,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,"OH"
"5071",3,0,0,0,3,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,"OH"
"5072",3,1,3,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,24,"OH"
"5073",3,1,0,1,3,1,3,3,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,5,8,"OH"
"5074",3,1,1,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,"PA"
"5075",3,2,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4,"OH"
"5076",3,1,0,1,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,"OH"
"5077",3,1,3,0,3,1,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,11,"PA"
"5078",3,2,1,3,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,"OH"
"5079",3,1,0,0,3,2,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,"OH"
"5080",3,1,0,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,"OH"
"5081",3,1,0,0,3,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,6,"OH"
"5082",1,2,1,0,3,2,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5,553,"OH"
"5083",1,1,0,0,3,2,1,0,3,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11,"OH"
"5084",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,18,"OH"
"5085",3,1,0,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"OH"
"5086",1,2,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3.5,30,"OH"
"5087",3,1,0,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,"PA"
"5088",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,5,"OH"
"5089",1,0,1,0,3,2,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,"OH"
"5090",3,2,1,3,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,64,"PA"
"5091",3,2,3,3,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,131,"OH"
"5092",3,1,3,0,3,1,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,"PA"
"5093",3,1,3,0,3,1,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,15,"PA"
"5094",3,1,1,3,3,2,3,0,3,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,14,"OH"
"5095",3,1,3,0,3,1,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,126,"PA"
"5096",0,0,0,0,3,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,7,"OH"
"5097",0,2,0,0,3,2,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,98,"PA"
"5098",1,1,1,0,3,2,3,3,3,3,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,4,879,"OH"
"5099",3,1,3,0,3,1,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,31,"OH"
"5100",1,1,0,0,3,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,"PA"
"5101",3,1,0,0,3,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,"OH"
"5102",3,2,3,3,3,2,1,3,3,3,3,3,0,0,0,0,1,0,2,0,0,0,0,0,0,4,76,"OH"
"5103",3,1,3,1,3,2,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,61,"OH"
"5104",3,1,3,3,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,"OH"
"5105",1,2,3,0,1,2,3,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,159,"PA"
"5106",0,1,3,1,3,0,1,1,3,1,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,2.5,3,"PA"
"5107",3,2,1,3,3,2,1,1,1,3,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4,35,"OH"
"5108",3,1,1,0,3,1,3,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,11,"PA"
"5109",0,2,3,0,3,0,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"OH"
"5110",3,1,3,3,3,2,1,3,1,3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,111,"PA"
"5111",3,2,1,0,3,2,3,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,77,"PA"
"5112",1,2,3,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,93,"OH"
"5113",1,2,3,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,218,"OH"
"5114",1,1,0,0,3,2,1,3,3,3,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,4,72,"PA"
"5115",3,2,0,0,3,2,1,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,28,"PA"
"5116",1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3,"OH"
"5117",0,0,1,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3.5,3,"OH"
"5118",3,1,0,0,3,2,1,1,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,26,"OH"
"5119",3,1,0,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,24,"PA"
"5120",0,0,3,0,3,1,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,204,"PA"
"5121",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"OH"
"5122",3,1,3,3,3,2,3,3,1,3,3,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4,29,"OH"
"5123",1,2,3,0,3,3,1,3,3,3,1,3,0,0,0,1,3,3,0,0,0,0,0,0,0,4,177,"OH"
"5124",3,1,0,0,3,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,"OH"
"5125",1,2,3,3,3,2,3,1,3,3,1,3,0,0,0,0,1,3,2,1,0,0,0,0,0,4,96,"PA"
"5126",0,0,1,0,3,2,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,16,"OH"
"5127",3,1,0,0,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,"PA"
"5128",3,1,0,0,3,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6,"OH"
"5129",0,0,0,0,3,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,"OH"
"5130",3,1,1,0,3,1,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,45,"OH"
"5131",3,1,3,0,3,1,1,3,1,1,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,3.5,34,"OH"
"5132",3,1,0,0,3,2,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,40,"OH"
"5133",3,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3,"OH"
"5134",3,2,0,3,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,24,"OH"
"5135",3,1,1,0,3,1,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,"OH"
"5136",1,2,3,3,3,2,1,3,3,3,3,3,1,0,0,1,1,3,2,1,0,0,0,0,0,4,60,"OH"
"5137",3,1,1,0,3,2,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,"OH"
"5138",0,2,3,0,3,2,0,3,0,0,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4,6,"OH"
"5139",3,2,3,0,3,2,1,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,"PA"
"5140",3,1,0,0,3,1,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,"OH"
"5141",3,1,0,0,3,1,1,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,"OH"
"5142",3,1,3,3,3,2,3,1,3,3,3,3,1,0,0,0,0,0,2,1,0,0,0,0,0,4.5,92,"PA"
"5143",3,1,0,0,3,2,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,"OH"
"5144",1,1,3,3,3,1,3,3,3,3,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,3.5,55,"PA"
"5145",3,1,3,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,17,"PA"
"5146",3,1,0,0,3,2,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,"PA"
"5147",3,1,3,0,3,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,"OH"
"5148",1,1,1,0,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,"PA"
"5149",3,2,1,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,78,"OH"
"5150",3,1,3,3,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,31,"OH"
"5151",3,2,3,0,3,2,3,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,23,"OH"
"5152",3,2,3,0,3,2,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,102,"PA"
"5153",0,0,3,0,3,2,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,47,"PA"
"5154",3,1,0,0,3,2,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7,"OH"
"5155",1,0,1,0,3,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,"PA"
"5156",1,1,1,1,3,1,1,3,3,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,27,"PA"
"5157",3,1,1,0,3,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,"OH"
"5158",3,1,3,0,3,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,13,"OH"
"5159",3,2,3,0,3,2,1,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,33,"OH"
